val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_ROUGE_L,val_CIDER,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_ROUGE_L,test_CIDER,time,seed,best_model_from
0.13207695195423014,41,1.4601099242766697,0.3942664213989958,0.2600212779219733,0.18543026511287192,0.331472982321248,0.09885835048053879,0.3973016301172015,0.25943228262366874,0.186124171706585,0.13386990998658974,0.33660437305421437,0.07458840064792016,Thu Sep 28 14:27:39 2023,42,val
0.11985140267659022,36,1.4815728049725294,0.3879367380611598,0.24842562521075653,0.1732112393303692,0.3208432800069509,0.05099885841888492,0.3962964118297485,0.2601586893570819,0.18744635101054063,0.13594527385291097,0.3328572226018374,0.08024081062659214,Thu Sep 28 14:27:39 2023,42,test
